,Unnamed: 0,text,tag
31588,31588,draw,0
31589,31589,4-4,0
31590,31590,in,0
31591,31591,their,0
31592,31592,Bundesliga,3
31593,31593,clash,0
31594,31594,with,0
31595,31595,Schalke,4
31596,31596,on,0
31597,31597,Friday,0
31598,31598,.,0
31599,31599,Schalke,4
31600,31600,",",0
31601,31601,who,0
31602,31602,finished,0
31603,31603,third,0
31604,31604,last,0
31605,31605,season,0
31606,31606,",",0
31607,31607,raced,0
31608,31608,to,0
31609,31609,a,0
31610,31610,3-1,0
31611,31611,lead,0
31612,31612,at,0
31613,31613,halftime,0
31614,31614,.,0
31615,31615,St,4
31616,31616,Pauli,4
31617,31617,pulled,0
31618,31618,a,0
31619,31619,goal,0
31620,31620,back,0
31621,31621,through,0
31622,31622,Andre,1
31623,31623,Trulsen,1
31624,31624,but,0
31625,31625,Schalke,4
31626,31626,striker,0
31627,31627,Martin,1
31628,31628,Max,1
31629,31629,restored,0
31630,31630,his,0
31631,31631,team,0
31632,31632,'s,0
31633,31633,two-goal,0
31634,31634,cushion,0
31635,31635,shortly,0
31636,31636,afterwards,0
31637,31637,.,0
31638,31638,Christian,1
31639,31639,Springer,1
31640,31640,put,0
31641,31641,St,4
31642,31642,Pauli,4
31643,31643,back,0
31644,31644,in,0
31645,31645,touch,0
31646,31646,in,0
31647,31647,the,0
31648,31648,64th,0
31649,31649,minute,0
31650,31650,and,0
31651,31651,three,0
31652,31652,minutes,0
31653,31653,later,0
31654,31654,they,0
31655,31655,were,0
31656,31656,level,0
31657,31657,",",0
31658,31658,thanks,0
31659,31659,to,0
31660,31660,a,0
31661,31661,penalty,0
31662,31662,from,0
31663,31663,Thomas,1
31664,31664,Sabotzik,1
31665,31665,.,0
31666,31666,In,0
31667,31667,the,0
31668,31668,night,0
31669,31669,'s,0
31670,31670,only,0
31671,31671,other,0
31672,31672,match,0
31673,31673,",",0
31674,31674,Hamburg,4
31675,31675,beat,0
31676,31676,Hansa,4
31677,31677,Rostock,4
31678,31678,1-0,0
31679,31679,",",0
31680,31680,Karsten,1
31681,31681,Baeron,1
31682,31682,scoring,0
31683,31683,the,0
31684,31684,winner,0
31685,31685,after,0
31686,31686,some,0
31687,31687,dazzling,0
31688,31688,build-up,0
31689,31689,from,0
31690,31690,in-form,0
31691,31691,midfielder,0
31692,31692,Harald,1
31693,31693,Spoerl,1
31694,31694,.,0
31695,31695,The,0
31696,31696,win,0
31697,31697,put,0
31698,31698,Hamburg,4
31699,31699,in,0
31700,31700,second,0
31701,31701,place,0
31702,31702,in,0
31703,31703,the,0
31704,31704,German,3
31705,31705,first,0
31706,31706,division,0
31707,31707,after,0
31708,31708,three,0
31709,31709,games,0
31710,31710,",",0
31711,31711,though,0
31712,31712,that,0
31713,31713,may,0
31714,31714,change,0
31715,31715,after,0
31716,31716,the,0
31717,31717,other,0
31718,31718,sides,0
31719,31719,play,0
31720,31720,on,0
31721,31721,Saturday,0
31722,31722,.,0
31723,31723,ATHLETICS,0
31724,31724,-,0
31725,31725,SALAH,1
31726,31726,HISSOU,1
31727,31727,BREAKS,0
31728,31728,"10,000",0
31729,31729,METRES,0
31730,31730,WORLD,0
31731,31731,RECORD,0
31732,31732,.,0
31733,31733,BRUSSELS,2
31734,31734,1996-08-23,0
31735,31735,Morocco,2
31736,31736,'s,0
31737,31737,Salah,1
31738,31738,Hissou,1
31739,31739,broke,0
31740,31740,the,0
31741,31741,men,0
31742,31742,'s,0
31743,31743,"10,000",0
31744,31744,metres,0
31745,31745,world,0
31746,31746,record,0
31747,31747,on,0
31748,31748,Friday,0
31749,31749,when,0
31750,31750,he,0
31751,31751,clocked,0
31752,31752,26,0
31753,31753,minutes,0
31754,31754,38.08,0
31755,31755,seconds,0
31756,31756,at,0
31757,31757,the,0
31758,31758,Brussels,2
31759,31759,grand,0
31760,31760,prix,0
31761,31761,on,0
31762,31762,Friday,0
31763,31763,.,0
31764,31764,The,0
31765,31765,previous,0
31766,31766,mark,0
31767,31767,of,0
31768,31768,26:43.53,0
31769,31769,was,0
31770,31770,set,0
31771,31771,by,0
31772,31772,Ethiopia,2
31773,31773,'s,0
31774,31774,Haile,1
31775,31775,Gebreselassie,1
31776,31776,in,0
31777,31777,the,0
31778,31778,Dutch,3
31779,31779,town,0
31780,31780,of,0
31781,31781,Hengelo,2
31782,31782,in,0
31783,31783,June,0
31784,31784,last,0
31785,31785,year,0
31786,31786,.,0
31787,31787,SOCCER,0
31788,31788,-,0
31789,31789,GERMAN,3
31790,31790,FIRST,0
31791,31791,DIVISION,0
31792,31792,SUMMARIES,0
31793,31793,.,0
31794,31794,BONN,2
31795,31795,1996-08-23,0
31796,31796,Summaries,0
31797,31797,of,0
31798,31798,Bundesliga,3
31799,31799,matches,0
31800,31800,on,0
31801,31801,Friday,0
31802,31802,:,0
31803,31803,Hansa,4
31804,31804,Rostock,4
31805,31805,0,0
31806,31806,Hamburg,4
31807,31807,1,0
31808,31808,(,0
31809,31809,Baeron,1
31810,31810,64th,0
31811,31811,min,0
31812,31812,),0
31813,31813,.,0
31814,31814,Halftime,0
31815,31815,0-0,0
31816,31816,.,0
31817,31817,Attendance,0
31818,31818,"18,500",0
31819,31819,.,0
31820,31820,St,4
31821,31821,Pauli,4
31822,31822,4,0
31823,31823,(,0
31824,31824,Driller,1
31825,31825,15th,0
31826,31826,",",0
31827,31827,Trulsen,1
31828,31828,54th,0
31829,31829,",",0
31830,31830,Springer,1
31831,31831,64th,0
31832,31832,",",0
31833,31833,Sobotzik,1
31834,31834,67th,0
31835,31835,penalty,0
31836,31836,),0
31837,31837,Schalke,4
31838,31838,4,0
31839,31839,(,0
31840,31840,Max,1
31841,31841,11th,0
31842,31842,",",0
31843,31843,Thon,1
31844,31844,34th,0
31845,31845,",",0
31846,31846,Wilmots,1
31847,31847,38th,0
31848,31848,",",0
31849,31849,Springer,1
31850,31850,64th,0
31851,31851,),0
31852,31852,.,0
31853,31853,1-3,0
31854,31854,.,0
31855,31855,"19,775",0
31856,31856,.,0
31857,31857,SOCCER,0
31858,31858,-,0
31859,31859,FRENCH,3
31860,31860,LEAGUE,0
31861,31861,SUMMARY,0
31862,31862,.,0
31863,31863,PARIS,2
31864,31864,1996-08-23,0
31865,31865,Summary,0
31866,31866,of,0
31867,31867,a,0
31868,31868,French,3
31869,31869,first,0
31870,31870,division,0
31871,31871,match,0
31872,31872,on,0
31873,31873,Friday,0
31874,31874,.,0
31875,31875,Nancy,4
31876,31876,0,0
31877,31877,Paris,4
31878,31878,St,4
31879,31879,Germain,4
31880,31880,0,0
31881,31881,.,0
31882,31882,Attendance,0
31883,31883,:,0
31884,31884,"15,000",0
31885,31885,.,0
31886,31886,SOCCER,0
31887,31887,-,0
31888,31888,FRENCH,3
31889,31889,LEAGUE,0
31890,31890,RESULT,0
31891,31891,.,0
31892,31892,PARIS,2
31893,31893,1996-08-23,0
31894,31894,Result,0
31895,31895,of,0
31896,31896,a,0
31897,31897,French,3
31898,31898,first,0
31899,31899,division,0
31900,31900,match,0
31901,31901,on,0
31902,31902,Friday,0
31903,31903,.,0
31904,31904,Nancy,4
31905,31905,0,0
31906,31906,Paris,4
31907,31907,St,4
31908,31908,Germain,4
31909,31909,0,0
31910,31910,SOCCER,0
31911,31911,-,0
31912,31912,GERMAN,3
31913,31913,FIRST,0
31914,31914,DIVISION,0
31915,31915,RESULTS,0
31916,31916,.,0
31917,31917,BONN,2
31918,31918,1996-08-23,0
31919,31919,Results,0
31920,31920,of,0
31921,31921,German,3
31922,31922,first,0
31923,31923,division,0
31924,31924,soccer,0
31925,31925,matches,0
31926,31926,on,0
31927,31927,Friday,0
31928,31928,:,0
31929,31929,St,4
31930,31930,Pauli,4
31931,31931,4,0
31932,31932,Schalke,4
31933,31933,4,0
31934,31934,Hansa,4
31935,31935,Rostock,4
31936,31936,0,0
31937,31937,Hamburg,4
31938,31938,1,0
31939,31939,ATHLETICS,0
31940,31940,-,0
31941,31941,MASTERKOVA,1
31942,31942,BREAKS,0
31943,31943,SECOND,0
31944,31944,WORLD,0
31945,31945,RECORD,0
31946,31946,IN,0
31947,31947,10,0
31948,31948,DAYS,0
31949,31949,.,0
31950,31950,Adrian,1
31951,31951,Warner,1
31952,31952,BRUSSELS,2
31953,31953,1996-08-23,0
31954,31954,Russia,2
31955,31955,'s,0
31956,31956,double,0
31957,31957,Olympic,3
31958,31958,champion,0
31959,31959,Svetlana,1
31960,31960,Masterkova,1
31961,31961,smashed,0
31962,31962,her,0
31963,31963,second,0
31964,31964,world,0
31965,31965,record,0
31966,31966,in,0
31967,31967,just,0
31968,31968,10,0
31969,31969,days,0
31970,31970,on,0
31971,31971,Friday,0
31972,31972,when,0
31973,31973,she,0
31974,31974,bettered,0
31975,31975,the,0
31976,31976,mark,0
31977,31977,for,0
31978,31978,the,0
31979,31979,women,0
31980,31980,'s,0
31981,31981,"1,000",0
31982,31982,metres,0
31983,31983,.,0
31984,31984,After,0
31985,31985,breaking,0
31986,31986,the,0
31987,31987,world,0
31988,31988,record,0
31989,31989,for,0
31990,31990,the,0
31991,31991,women,0
31992,31992,'s,0
31993,31993,mile,0
31994,31994,in,0
31995,31995,Zurich,2
31996,31996,last,0
31997,31997,Wednesday,0
31998,31998,",",0
31999,31999,the,0
32000,32000,Olympic,3
32001,32001,800,0
32002,32002,and,0
32003,32003,"1,500",0
32004,32004,metres,0
32005,32005,champion,0
32006,32006,clocked,0
32007,32007,two,0
32008,32008,minutes,0
32009,32009,28.98,0
32010,32010,seconds,0
32011,32011,over,0
32012,32012,"1,000",0
32013,32013,at,0
32014,32014,the,0
32015,32015,Brussels,2
32016,32016,grand,0
32017,32017,prix,0
32018,32018,meeting,0
32019,32019,.,0
32020,32020,The,0
32021,32021,Russian,3
32022,32022,ate,0
32023,32023,up,0
32024,32024,the,0
32025,32025,ground,0
32026,32026,in,0
32027,32027,a,0
32028,32028,swift,0
32029,32029,last,0
32030,32030,lap,0
32031,32031,to,0
32032,32032,shave,0
32033,32033,0.36,0
32034,32034,seconds,0
32035,32035,off,0
32036,32036,the,0
32037,32037,previous,0
32038,32038,best,0
32039,32039,of,0
32040,32040,2:29.34,0
32041,32041,set,0
32042,32042,by,0
32043,32043,Mozambique,2
32044,32044,'s,0
32045,32045,Maria,1
32046,32046,Mutola,1
32047,32047,in,0
32048,32048,the,0
32049,32049,same,0
32050,32050,stadium,0
32051,32051,in,0
32052,32052,August,0
32053,32053,last,0
32054,32054,year,0
32055,32055,.,0
32056,32056,Former,0
32057,32057,world,0
32058,32058,800,0
32059,32059,champion,0
32060,32060,Mutola,1
32061,32061,pushed,0
32062,32062,Masterkova,1
32063,32063,all,0
32064,32064,the,0
32065,32065,way,0
32066,32066,",",0
32067,32067,finishing,0
32068,32068,second,0
32069,32069,in,0
32070,32070,2:29.66,0
32071,32071,.,0
32072,32072,But,0
32073,32073,it,0
32074,32074,was,0
32075,32075,the,0
32076,32076,Russian,3
32077,32077,who,0
32078,32078,picked,0
32079,32079,up,0
32080,32080,the,0
32081,32081,bonus,0
32082,32082,of,0
32083,32083,$,0
32084,32084,"25,000",0
32085,32085,for,0
32086,32086,the,0
32087,32087,historic,0
32088,32088,run,0
32089,32089,in,0
32090,32090,front,0
32091,32091,of,0
32092,32092,a,0
32093,32093,capacity,0
32094,32094,"40,000",0
32095,32095,crowd,0
32096,32096,.,0
32097,32097,Masterkova,1
32098,32098,dominated,0
32099,32099,the,0
32100,32100,middle-distance,0
32101,32101,races,0
32102,32102,at,0
32103,32103,the,0
32104,32104,recent,0
32105,32105,Atlanta,3
32106,32106,Games,3
32107,32107,following,0
32108,32108,her,0
32109,32109,return,0
32110,32110,to,0
32111,32111,competition,0
32112,32112,this,0
32113,32113,season,0
32114,32114,after,0
32115,32115,a,0
32116,32116,three-year,0
32117,32117,maternity,0
32118,32118,break,0
32119,32119,.,0
32120,32120,In,0
32121,32121,her,0
32122,32122,first,0
32123,32123,mile,0
32124,32124,race,0
32125,32125,at,0
32126,32126,the,0
32127,32127,richest,0
32128,32128,meeting,0
32129,32129,in,0
32130,32130,Zurich,2
32131,32131,last,0
32132,32132,Wednesday,0
32133,32133,",",0
32134,32134,she,0
32135,32135,slashed,0
32136,32136,3.05,0
32137,32137,seconds,0
32138,32138,off,0
32139,32139,the,0
32140,32140,previous,0
32141,32141,record,0
32142,32142,.,0
32143,32143,The,0
32144,32144,record,0
32145,32145,of,0
32146,32146,four,0
32147,32147,minutes,0
32148,32148,",",0
32149,32149,12.56,0
32150,32150,seconds,0
32151,32151,in,0
32152,32152,Zurich,2
32153,32153,earned,0
32154,32154,Masterkova,1
32155,32155,a,0
32156,32156,bonus,0
32157,32157,of,0
32158,32158,$,0
32159,32159,"50,000",0
32160,32160,plus,0
32161,32161,one,0
32162,32162,kilo,0
32163,32163,of,0
32164,32164,gold,0
32165,32165,.,0
32166,32166,After,0
32167,32167,Friday,0
32168,32168,'s,0
32169,32169,performance,0
32170,32170,the,0
32171,32171,Russian,3
32172,32172,will,0
32173,32173,have,0
32174,32174,earned,0
32175,32175,well,0
32176,32176,over,0
32177,32177,$,0
32178,32178,"100,000",0
32179,32179,in,0
32180,32180,less,0
32181,32181,than,0
32182,32182,a,0
32183,32183,fortnight,0
32184,32184,",",0
32185,32185,taking,0
32186,32186,her,0
32187,32187,appearance,0
32188,32188,money,0
32189,32189,into,0
32190,32190,account,0
32191,32191,.,0
32192,32192,Brussels,2
32193,32193,organisers,0
32194,32194,had,0
32195,32195,laid,0
32196,32196,a,0
32197,32197,new,0
32198,32198,track,0
32199,32199,for,0
32200,32200,the,0
32201,32201,meeting,0
32202,32202,comparable,0
32203,32203,to,0
32204,32204,the,0
32205,32205,surface,0
32206,32206,at,0
32207,32207,the,0
32208,32208,Atlanta,3
32209,32209,Games,3
32210,32210,but,0
32211,32211,put,0
32212,32212,down,0
32213,32213,on,0
32214,32214,a,0
32215,32215,softer,0
32216,32216,surface,0
32217,32217,.,0
32218,32218,Masterkova,1
32219,32219,clearly,0
32220,32220,enjoyed,0
32221,32221,it,0
32222,32222,.,0
32223,32223,Mutola,1
32224,32224,looked,0
32225,32225,threatening,0
32226,32226,in,0
32227,32227,the,0
32228,32228,final,0
32229,32229,200,0
32230,32230,metres,0
32231,32231,but,0
32232,32232,the,0
32233,32233,Russian,3
32234,32234,found,0
32235,32235,an,0
32236,32236,extra,0
32237,32237,gear,0
32238,32238,to,0
32239,32239,power,0
32240,32240,home,0
32241,32241,several,0
32242,32242,strides,0
32243,32243,ahead,0
32244,32244,",",0
32245,32245,pointing,0
32246,32246,at,0
32247,32247,the,0
32248,32248,time,0
32249,32249,on,0
32250,32250,the,0
32251,32251,clock,0
32252,32252,with,0
32253,32253,delight,0
32254,32254,as,0
32255,32255,she,0
32256,32256,crossed,0
32257,32257,the,0
32258,32258,line,0
32259,32259,.,0
32260,32260,ATHLETICS,0
32261,32261,-,0
32262,32262,WOMEN,0
32263,32263,'S,0
32264,32264,"1,000",0
32265,32265,METRES,0
32266,32266,WORLD,0
32267,32267,RECORD,0
32268,32268,EVOLUTION,0
32269,32269,.,0
32270,32270,BRUSSELS,2
32271,32271,1996-08-23,0
32272,32272,Evolution,0
32273,32273,of,0
32274,32274,the,0
32275,32275,women,0
32276,32276,'s,0
32277,32277,"1,000",0
32278,32278,metres,0
32279,32279,world,0
32280,32280,record,0
32281,32281,(,0
32282,32282,tabulated,0
32283,32283,under,0
32284,32284,time,0
32285,32285,",",0
32286,32286,name,0
32287,32287,/,0
32288,32288,nationality,0
32289,32289,",",0
32290,32290,venue,0
32291,32291,",",0
32292,32292,date,0
32293,32293,),0
32294,32294,:,0
32295,32295,2:30.67,0
32296,32296,Christine,1
32297,32297,Wachtel,1
32298,32298,(,0
32299,32299,Germany,2
32300,32300,),0
32301,32301,Berlin,2
32302,32302,17.8.90,0
32303,32303,2:29.34,0
32304,32304,Maria,1
32305,32305,Mutola,1
32306,32306,(,0
32307,32307,Mozambique,2
32308,32308,),0
32309,32309,Brussels,2
32310,32310,25.8.95,0
32311,32311,2:28.98,0
32312,32312,Svetlana,1
32313,32313,Masterkova,1
32314,32314,(,0
32315,32315,Russia,2
32316,32316,),0
32317,32317,Brussels,2
32318,32318,23.8.96,0
32319,32319,ATHLETICS,0
32320,32320,-,0
32321,32321,MASTERKOVA,1
32322,32322,BREAKS,0
32323,32323,WOMEN,0
32324,32324,'S,0
32325,32325,WORLD,0
32326,32326,"1,000",0
32327,32327,RECORD,0
32328,32328,.,0
32329,32329,BRUSSELS,2
32330,32330,1996-08-23,0
32331,32331,Russian,3
32332,32332,Svetlana,1
32333,32333,Masterkova,1
32334,32334,broke,0
32335,32335,the,0
32336,32336,women,0
32337,32337,'s,0
32338,32338,world,0
32339,32339,"1,000",0
32340,32340,metres,0
32341,32341,record,0
32342,32342,on,0
32343,32343,Friday,0
32344,32344,when,0
32345,32345,she,0
32346,32346,clocked,0
32347,32347,an,0
32348,32348,unofficial,0
32349,32349,two,0
32350,32350,minutes,0
32351,32351,28.99,0
32352,32352,seconds,0
32353,32353,at,0
32354,32354,the,0
32355,32355,Brussels,2
32356,32356,grand,0
32357,32357,prix,0
32358,32358,.,0
32359,32359,The,0
32360,32360,previous,0
32361,32361,mark,0
32362,32362,of,0
32363,32363,2:29.34,0
32364,32364,was,0
32365,32365,set,0
32366,32366,by,0
32367,32367,Mozambique,2
32368,32368,'s,0
32369,32369,Maria,1
32370,32370,Mutola,1
32371,32371,here,0
32372,32372,on,0
32373,32373,August,0
32374,32374,25,0
32375,32375,last,0
32376,32376,year,0
32377,32377,.,0
32378,32378,The,0
32379,32379,time,0
32380,32380,was,0
32381,32381,officially,0
32382,32382,adjusted,0
32383,32383,to,0
32384,32384,2:28.98,0
32385,32385,.,0
32386,32386,GOLF,0
32387,32387,-,0
32388,32388,GERMAN,3
32389,32389,OPEN,3
32390,32390,SECOND,0
32391,32391,ROUND,0
32392,32392,SCORES,0
32393,32393,.,0
32394,32394,STUTTGART,2
32395,32395,",",0
32396,32396,Germany,2
32397,32397,1996-08-23,0
32398,32398,Leading,0
32399,32399,second,0
32400,32400,round,0
32401,32401,scores,0
32402,32402,in,0
32403,32403,the,0
32404,32404,German,3
32405,32405,Open,3
32406,32406,golf,0
32407,32407,championship,0
32408,32408,on,0
32409,32409,Friday,0
32410,32410,(,0
32411,32411,Britain,2
32412,32412,unless,0
32413,32413,stated,0
32414,32414,),0
32415,32415,:,0
32416,32416,128,0
32417,32417,Ian,1
32418,32418,Woosnam,1
32419,32419,64,0
32420,32420,64,0
32421,32421,129,0
32422,32422,Robert,1
32423,32423,Karlsson,1
32424,32424,(,0
32425,32425,Sweden,2
32426,32426,),0
32427,32427,67,0
32428,32428,62,0
32429,32429,130,0
32430,32430,Fernando,1
32431,32431,Roca,1
32432,32432,(,0
32433,32433,Spain,2
32434,32434,),0
32435,32435,66,0
32436,32436,64,0
32437,32437,",",0
32438,32438,Ian,1
32439,32439,Pyman,1
32440,32440,66,0
32441,32441,64,0
32442,32442,131,0
32443,32443,Carl,1
32444,32444,Suneson,1
32445,32445,65,0
32446,32446,66,0
32447,32447,",",0
32448,32448,Stephen,1
32449,32449,Field,1
32450,32450,66,0
32451,32451,65,0
32452,32452,132,0
32453,32453,Miguel,1
32454,32454,Angel,1
32455,32455,Martin,1
32456,32456,(,0
32457,32457,Spain,2
32458,32458,),0
32459,32459,66,0
32460,32460,66,0
32461,32461,",",0
32462,32462,Raymond,1
32463,32463,Russell,1
32464,32464,63,0
32465,32465,69,0
32466,32466,",",0
32467,32467,Thomas,1
32468,32468,Gogele,1
32469,32469,(,0
32470,32470,Germany,2
32471,32471,),0
32472,32472,67,0
32473,32473,65,0
32474,32474,",",0
32475,32475,Paul,1
32476,32476,Broadhurst,1
32477,32477,62,0
32478,32478,70,0
32479,32479,",",0
32480,32480,Diego,1
32481,32481,Borrego,1
32482,32482,(,0
32483,32483,Spain,2
32484,32484,),0
32485,32485,69,0
32486,32486,63,0
32487,32487,133,0
32488,32488,Ricky,1
32489,32489,Willison,1
32490,32490,69,0
32491,32491,64,0
32492,32492,",",0
32493,32493,Stephen,1
32494,32494,Ames,1
32495,32495,(,0
32496,32496,Trinidad,2
32497,32497,and,2
32498,32498,Tobago,2
32499,32499,),0
32500,32500,68,0
32501,32501,65,0
32502,32502,",",0
32503,32503,Eamonn,1
32504,32504,Darcy,1
32505,32505,(,0
32506,32506,Ireland,2
32507,32507,),0
32508,32508,65,0
32509,32509,68,0
32510,32510,134,0
32511,32511,Robert,1
32512,32512,Coles,1
32513,32513,68,0
32514,32514,66,0
32515,32515,",",0
32516,32516,David,1
32517,32517,Williams,1
32518,32518,67,0
32519,32519,67,0
32520,32520,",",0
32521,32521,Thomas,1
32522,32522,Bjorn,1
32523,32523,(,0
32524,32524,Denmark,2
32525,32525,),0
32526,32526,66,0
32527,32527,68,0
32528,32528,",",0
32529,32529,Pedro,1
32530,32530,Linhart,1
32531,32531,(,0
32532,32532,Spain,2
32533,32533,),0
32534,32534,67,0
32535,32535,67,0
32536,32536,",",0
32537,32537,Michael,1
32538,32538,Jonzon,1
32539,32539,(,0
32540,32540,Sweden,2
32541,32541,),0
32542,32542,67,0
32543,32543,67,0
32544,32544,",",0
32545,32545,Roger,1
32546,32546,Chapman,1
32547,32547,72,0
32548,32548,62,0
32549,32549,",",0
32550,32550,Jonathan,1
32551,32551,Lomas,1
32552,32552,67,0
32553,32553,67,0
32554,32554,",",0
32555,32555,Francisco,1
32556,32556,Cea,1
32557,32557,(,0
32558,32558,Spain,2
32559,32559,),0
32560,32560,68,0
32561,32561,66,0
32562,32562,135,0
32563,32563,Terry,1
32564,32564,Price,1
32565,32565,(,0
32566,32566,Australia,2
32567,32567,),0
32568,32568,67,0
32569,32569,68,0
32570,32570,",",0
32571,32571,Paul,1
32572,32572,Eales,1
32573,32573,67,0
32574,32574,68,0
32575,32575,",",0
32576,32576,Wayne,1
32577,32577,Riley,1
32578,32578,(,0
32579,32579,Australia,2
32580,32580,),0
32581,32581,64,0
32582,32582,71,0
32583,32583,",",0
32584,32584,Carl,1
32585,32585,Mason,1
32586,32586,69,0
32587,32587,66,0
32588,32588,",",0
32589,32589,Barry,1
32590,32590,Lane,1
32591,32591,68,0
32592,32592,67,0
32593,32593,",",0
32594,32594,Bernhard,1
32595,32595,Langer,1
32596,32596,(,0
32597,32597,Germany,2
32598,32598,),0
32599,32599,64,0
32600,32600,71,0
32601,32601,",",0
32602,32602,Gary,1
32603,32603,Orr,1
32604,32604,67,0
32605,32605,68,0
32606,32606,",",0
32607,32607,Mats,1
32608,32608,Lanner,1
32609,32609,(,0
32610,32610,Sweden,2
32611,32611,),0
32612,32612,64,0
32613,32613,71,0
32614,32614,",",0
32615,32615,Jeff,1
32616,32616,Hawksworth,1
32617,32617,67,0
32618,32618,68,0
32619,32619,",",0
32620,32620,Des,1
32621,32621,Smyth,1
32622,32622,(,0
32623,32623,Ireland,2
32624,32624,),0
32625,32625,66,0
32626,32626,69,0
32627,32627,",",0
32628,32628,David,1
32629,32629,Carter,1
32630,32630,66,0
32631,32631,69,0
32632,32632,",",0
32633,32633,Steve,1
32634,32634,Webster,1
32635,32635,69,0
32636,32636,66,0
32637,32637,",",0
32638,32638,Jose,1
32639,32639,Maria,1
32640,32640,Canizares,1
32641,32641,(,0
32642,32642,Spain,2
32643,32643,),0
32644,32644,67,0
32645,32645,68,0
32646,32646,",",0
32647,32647,Paul,1
32648,32648,Lawrie,1
32649,32649,66,0
32650,32650,69,0
32651,32651,ATHLETICS,0
32652,32652,-,0
32653,32653,MITCHELL,1
32654,32654,UPSTAGES,0
32655,32655,TRIO,0
32656,32656,OF,0
32657,32657,OLYMPIC,3
32658,32658,SPRINT,0
32659,32659,CHAMPIONS,0
32660,32660,.,0
32661,32661,Adrian,1
32662,32662,Warner,1
32663,32663,BRUSSELS,2
32664,32664,1996-08-23,0
32665,32665,American,3
32666,32666,Dennis,1
32667,32667,Mitchell,1
32668,32668,upstaged,0
32669,32669,a,0
32670,32670,trio,0
32671,32671,of,0
32672,32672,past,0
32673,32673,and,0
32674,32674,present,0
32675,32675,Olympic,3
32676,32676,100,0
32677,32677,metres,0
32678,32678,champions,0
32679,32679,on,0
32680,32680,Friday,0
32681,32681,with,0
32682,32682,a,0
32683,32683,storming,0
32684,32684,victory,0
32685,32685,at,0
32686,32686,the,0
32687,32687,Brussels,2
32688,32688,grand,0
32689,32689,prix,0
32690,32690,.,0
32691,32691,Sporting,4
32692,32692,his,0
32693,32693,customary,0
32694,32694,bright,0
32695,32695,green,0
32696,32696,outfit,0
32697,32697,",",0
32698,32698,the,0
32699,32699,U.S.,2
32700,32700,champion,0
32701,32701,clocked,0
32702,32702,10.03,0
32703,32703,seconds,0
32704,32704,despite,0
32705,32705,damp,0
32706,32706,conditions,0
32707,32707,to,0
32708,32708,take,0
32709,32709,the,0
32710,32710,scalp,0
32711,32711,of,0
32712,32712,Canada,2
32713,32713,'s,0
32714,32714,reigning,0
32715,32715,Olympic,3
32716,32716,champion,0
32717,32717,Donovan,1
32718,32718,Bailey,1
32719,32719,",",0
32720,32720,1992,0
32721,32721,champion,0
32722,32722,Linford,1
32723,32723,Christie,1
32724,32724,of,0
32725,32725,Britain,2
32726,32726,and,0
32727,32727,American,3
32728,32728,1984,0
32729,32729,and,0
32730,32730,1988,0
32731,32731,champion,0
32732,32732,Carl,1
32733,32733,Lewis,1
32734,32734,.,0
32735,32735,Mitchell,1
32736,32736,also,0
32737,32737,beat,0
32738,32738,world,0
32739,32739,and,0
32740,32740,Olympic,3
32741,32741,champion,0
32742,32742,Bailey,1
32743,32743,at,0
32744,32744,the,0
32745,32745,most,0
32746,32746,lucrative,0
32747,32747,meeting,0
32748,32748,in,0
32749,32749,the,0
32750,32750,sport,0
32751,32751,in,0
32752,32752,Zurich,2
32753,32753,last,0
32754,32754,week,0
32755,32755,.,0
32756,32756,The,0
32757,32757,American,3
32758,32758,",",0
32759,32759,who,0
32760,32760,finished,0
32761,32761,fourth,0
32762,32762,at,0
32763,32763,the,0
32764,32764,Atlanta,3
32765,32765,Games,3
32766,32766,",",0
32767,32767,was,0
32768,32768,fast,0
32769,32769,out,0
32770,32770,of,0
32771,32771,his,0
32772,32772,blocks,0
32773,32773,and,0
32774,32774,held,0
32775,32775,off,0
32776,32776,Bailey,1
32777,32777,'s,0
32778,32778,late,0
32779,32779,burst,0
32780,32780,in,0
32781,32781,the,0
32782,32782,final,0
32783,32783,20,0
32784,32784,metres,0
32785,32785,before,0
32786,32786,heading,0
32787,32787,off,0
32788,32788,for,0
32789,32789,a,0
32790,32790,lap,0
32791,32791,of,0
32792,32792,celebration,0
32793,32793,.,0
32794,32794,The,0
32795,32795,Canadian,3
32796,32796,was,0
32797,32797,second,0
32798,32798,in,0
32799,32799,10.09,0
32800,32800,with,0
32801,32801,Lewis,1
32802,32802,third,0
32803,32803,in,0
32804,32804,10.10,0
32805,32805,",",0
32806,32806,ahead,0
32807,32807,of,0
32808,32808,Atlanta,2
32809,32809,bronze,0
32810,32810,medallist,0
32811,32811,Ato,1
32812,32812,Boldon,1
32813,32813,who,0
32814,32814,clocked,0
32815,32815,10.12,0
32816,32816,in,0
32817,32817,fourth,0
32818,32818,.,0
32819,32819,Christie,1
32820,32820,",",0
32821,32821,competing,0
32822,32822,in,0
32823,32823,what,0
32824,32824,is,0
32825,32825,expected,0
32826,32826,to,0
32827,32827,be,0
32828,32828,his,0
32829,32829,last,0
32830,32830,major,0
32831,32831,international,0
32832,32832,meeting,0
32833,32833,",",0
32834,32834,finished,0
32835,32835,fifth,0
32836,32836,in,0
32837,32837,10.14,0
32838,32838,.,0
32839,32839,Lewis,1
32840,32840,",",0
32841,32841,making,0
32842,32842,a,0
